0.000000000000000000e+00,8.506597256256753781e-01,9.109760315809526388e-01,8.684671874348064424e-01,8.684819605758158367e-01,9.207043684440570086e-01,8.507502833966255062e-01,9.117303517296219129e-01,8.275381905005901872e-01,8.827327189930378459e-01,5.086762320226242418e-01,5.211107260248568629e-01,4.844739600437522609e-01,4.992127092428511603e-01,5.319357767345118670e-01,4.825503363137908508e-01,4.768664457199238149e-01,5.322702396309325623e-01,5.069700396942278253e-01,4.633473322915737658e-01,7.795403332379520212e-01,8.090597440649612837e-01,7.503222832297213873e-01,7.012040980204539142e-01,7.321822430922442226e-01,7.426384003458763594e-01,8.073323364782613032e-01,7.770711597926598380e-01,6.912623961379339432e-01,7.079233120338703777e-01,6.675287635117767016e-01,6.415951381884312799e-01,6.972544177329600412e-01,5.810913197623317483e-01,6.668835234636043552e-01,6.280652412717825372e-01,6.532300943813768024e-01,5.748939830365344950e-01,6.365715753519074482e-01,6.645323140511482096e-01,7.244832419633175924e-01,7.849199307148613247e-01,7.244238368019216834e-01,7.156402999975784995e-01,7.933058005623842002e-01,7.242663265695766794e-01,6.837027382380503893e-01,7.532638409420828740e-01,6.743115331656308609e-01,7.537027898876521581e-01,4.967759475998265173e-01,3.947527955605572569e-01,4.124551797232791639e-01,4.126937847069874210e-01,3.749711231098771802e-01,4.537445800049349498e-01,4.484850873773397750e-01,4.188106609495875210e-01,4.935153001563604147e-01,4.873827401539355120e-01,7.107803731314613627e-01,7.134500736349304040e-01,7.276786101909319404e-01,7.442370215749765094e-01,7.394338178759565228e-01,7.828510048318056969e-01,6.706143789479597217e-01,7.608512181940797481e-01,7.397253642906599369e-01,7.919297057724982158e-01,6.628123399722462006e-01,7.251958102694949782e-01,7.208213599095196766e-01,6.918017521041637252e-01,6.251533441323758877e-01,5.780564955586189324e-01,7.255067517066747795e-01,6.343231861225981927e-01,7.380805007008893748e-01,6.733114670850430805e-01,7.650315796266579094e-01,7.705809217153719581e-01,7.784512212673853071e-01,8.361432925175150688e-01,6.947453153034789386e-01,6.968108277708262577e-01,7.485983072174684505e-01,6.870198024077801557e-01,8.048498461585862351e-01,7.375239944929827818e-01,6.298543264679895559e-01,6.813376692176027483e-01,5.981871555030399135e-01,6.924796935771752038e-01,6.216115850598187276e-01,6.294533013106423658e-01,6.214342471926238565e-01,5.557385583619158798e-01,5.579251360676522609e-01,6.335513071207001801e-01
8.506597256256752670e-01,0.000000000000000000e+00,8.705532789499739188e-01,8.747424322536033747e-01,8.824107276583297299e-01,8.272463019391717021e-01,7.473002567485281800e-01,8.621904858876269229e-01,7.980647158689896381e-01,8.132428472178239165e-01,4.608361120335853212e-01,4.745719947855664977e-01,4.343448110163524167e-01,4.668582539834548739e-01,4.502358790081324447e-01,4.149316307518249314e-01,4.017203165231815198e-01,4.820934512805004624e-01,4.014341788335639150e-01,4.075763194369269038e-01,6.881443837546447062e-01,7.660572603799449265e-01,7.382620447776462314e-01,6.597675679216240541e-01,6.845408837722225526e-01,7.116417598962553326e-01,6.989521185845408713e-01,7.252098838822987892e-01,7.085543351214018681e-01,6.358346652033813884e-01,5.720709926718814398e-01,5.488802621629751410e-01,5.988796920010062141e-01,5.306966022252073145e-01,5.314218697784625078e-01,5.203310087912416115e-01,5.212921115927529048e-01,5.653874469477810916e-01,5.479067171065974406e-01,5.804326413280564978e-01,6.944610219459470546e-01,7.174182880474356816e-01,6.742472943403997609e-01,7.029170828365681745e-01,6.846796445746191617e-01,7.032209387675543155e-01,6.017390204658037423e-01,6.844484679576692265e-01,5.957111192989645865e-01,7.096384682500980201e-01,4.160862098730433445e-01,2.975147347824346755e-01,3.511813593816690005e-01,3.042948206224984076e-01,2.840330737015921425e-01,3.117495057755096388e-01,4.188001110801518601e-01,3.334950501471868334e-01,3.754094960398230985e-01,3.878519312263949415e-01,6.760605650379923892e-01,6.472612620255082660e-01,6.516405450880849992e-01,6.800544422383242305e-01,6.627479695229041567e-01,7.089345735472487586e-01,6.593749291411548086e-01,6.776873398800733472e-01,6.625576284641805369e-01,7.144852300775560439e-01,5.940518216460969336e-01,5.936750543676915237e-01,6.082408831371676206e-01,5.663739432439882648e-01,5.966168028483883612e-01,5.587723404608387900e-01,5.763261958716474620e-01,5.777056907743062242e-01,6.382581455110886148e-01,6.240445282661727378e-01,7.119333318197772487e-01,7.420164185768690635e-01,7.493000741794835218e-01,7.400396971868885565e-01,6.600548951746234572e-01,6.790132105253843253e-01,7.225821410557703439e-01,6.678280665756372025e-01,7.922373631358847756e-01,7.244405243048167575e-01,5.519235483479870696e-01,5.511918432925220213e-01,5.127576724881502956e-01,5.495854635097876528e-01,4.419913922971311360e-01,5.474760089395863671e-01,5.004769975079416122e-01,4.691734080006002561e-01,4.229618310535092074e-01,5.608168922612567497e-01
9.109760315809526388e-01,8.705532789499739188e-01,0.000000000000000000e+00,8.656979234442490068e-01,8.853989074480589361e-01,8.655584444924119270e-01,7.798386622307275085e-01,9.077015850737583103e-01,7.981306613263263738e-01,8.099594556728820782e-01,4.928680092538256785e-01,5.033367994010539137e-01,4.881740637969562702e-01,4.272105652422206190e-01,4.809874690281171761e-01,4.426291861052945031e-01,4.576073598940465503e-01,5.414512093328717190e-01,4.593969577900576806e-01,4.701576259860041351e-01,7.026072325465322344e-01,7.627423513730546834e-01,7.741326455198916934e-01,6.898816708980577417e-01,7.477158092146121149e-01,7.351470180653225661e-01,7.505661616262272462e-01,7.557888861830502902e-01,7.305290382748068634e-01,7.027365753165335516e-01,6.302009126515670800e-01,6.040183614051287675e-01,6.627607587986105164e-01,4.909912163804088792e-01,5.780004013088841930e-01,5.785404546090325839e-01,5.598447985629068091e-01,5.388453148587202257e-01,5.980893592578558904e-01,6.119209250015424928e-01,7.201627486682289359e-01,7.355915636712663241e-01,6.910109185656860831e-01,7.320660996026349121e-01,7.314012186498185519e-01,7.678773445792256291e-01,6.452161445631844350e-01,7.063593733996882396e-01,6.363515334962435155e-01,7.007527669260703584e-01,4.300057333402989568e-01,3.485997568835973448e-01,4.023833666217270788e-01,3.343651052182449734e-01,3.744473941573411846e-01,3.898652737322548245e-01,4.312234330072792221e-01,3.601123127273414548e-01,4.479401530340484383e-01,4.855340297111201409e-01,7.357095308717712667e-01,6.617624155548442744e-01,6.752625528351839934e-01,7.059944412157594940e-01,7.243608603106909127e-01,7.484612282473057654e-01,6.917416769192448189e-01,7.077607442675925009e-01,6.863804704311982086e-01,7.558208902362640869e-01,5.690964470380387441e-01,6.301055687209442535e-01,6.243498528752007282e-01,6.075152453919088202e-01,6.240415681244393387e-01,5.574866695276752271e-01,6.319273617179210767e-01,5.914008193953005366e-01,6.983615640989051521e-01,6.400536284109613616e-01,7.512856075934094546e-01,7.363402681611243006e-01,7.653352388651436522e-01,7.947925144190696178e-01,6.921444905800953062e-01,6.919143397560926223e-01,7.178933129281356296e-01,6.835161972989505230e-01,7.682497563039604183e-01,7.638527315774527038e-01,5.844322542707811596e-01,6.009810673602807851e-01,5.553862139580961754e-01,6.258947672381258709e-01,4.881999088578536927e-01,5.697030260084011699e-01,5.514898303445099348e-01,5.361912374547573856e-01,5.079249963609528962e-01,5.820458938766635004e-01
8.684671874348063314e-01,8.747424322536034857e-01,8.656979234442491178e-01,0.000000000000000000e+00,8.765737865892934133e-01,8.374958694799682357e-01,8.170511208567644568e-01,8.649823763966133505e-01,8.122427130262637185e-01,8.803506619692887947e-01,4.564968336484366285e-01,4.569607888910216520e-01,4.697837100891240625e-01,4.456302923819899231e-01,4.871794523677195898e-01,4.161710221810026034e-01,4.041268865229931118e-01,4.535031764097651741e-01,4.278768121689218717e-01,4.259807427799212065e-01,7.233651554094100433e-01,7.562141932183300552e-01,7.448197200089449188e-01,6.785016716245471091e-01,7.129511995244748324e-01,7.348741597591195163e-01,7.397128890452201455e-01,7.412916219477423407e-01,7.341289209781629577e-01,6.537174398954672672e-01,6.240635157693180668e-01,5.531885943404677430e-01,5.943003037211311845e-01,4.739610420706164007e-01,5.893243710473823338e-01,5.826836069923635453e-01,5.253256370013563714e-01,5.368642412848895207e-01,5.720593696056091026e-01,5.746803155962714182e-01,7.457874422246739687e-01,7.723524840152817816e-01,7.420170331114256390e-01,7.309336110823543287e-01,7.594771163374022249e-01,7.168734070277328341e-01,6.297877472812638544e-01,7.529688273361716533e-01,6.500339700179192937e-01,7.215037120622934674e-01,3.478849629625853646e-01,2.855910821885579431e-01,3.626903609707067822e-01,3.420301144429553353e-01,3.556547057779428367e-01,3.254773476385169895e-01,3.371512362971680332e-01,2.768513941993706595e-01,3.253104964824360401e-01,4.190294942648672416e-01,7.290762985784606798e-01,7.331139121318780427e-01,6.628653647591278286e-01,6.815386479037421896e-01,6.805305092269190448e-01,7.724203344974279739e-01,7.133683293748276366e-01,7.383836396104729305e-01,6.769056613557121738e-01,7.322847711204600873e-01,5.390437515787538381e-01,5.878858349721582943e-01,6.096623022423590665e-01,5.838591451508799990e-01,5.755853055818039854e-01,5.409772664317027413e-01,5.592842688263512940e-01,5.541233117174103606e-01,6.404544184856639788e-01,6.061323037019543669e-01,7.567386514401057696e-01,7.481521328870047727e-01,7.599494868724483432e-01,7.910558102107414502e-01,6.944103707929719649e-01,7.213973336112701196e-01,6.970625276157873529e-01,6.713392882887292412e-01,7.880569491442962482e-01,7.264357032462332997e-01,5.425905168788737187e-01,5.408647004812348058e-01,4.985758702208734072e-01,5.246589715358326300e-01,4.277279492946917672e-01,5.045354562422580402e-01,4.654460478630892406e-01,4.924241563277423905e-01,4.494279686139617813e-01,5.483703625997322639e-01
8.684819605758159478e-01,8.824107276583298409e-01,8.853989074480589361e-01,8.765737865892934133e-01,0.000000000000000000e+00,8.382484943031438540e-01,7.743604685206401106e-01,8.940433542348651397e-01,8.380854849260204187e-01,8.413302190512650380e-01,5.028907723155304765e-01,4.116649768710273216e-01,4.566949691985795479e-01,4.771304453744015239e-01,4.720490832393383074e-01,3.717619873400256347e-01,4.369057187469265746e-01,5.280375720772921833e-01,4.263854087126147108e-01,4.108794572966518732e-01,6.864206435248254579e-01,7.536974774712115188e-01,7.358369640557076430e-01,6.557460467467163268e-01,6.646274075885524324e-01,6.801410635796438786e-01,7.098145630827237262e-01,7.226314649661357281e-01,7.134147169997160365e-01,6.268594542854549756e-01,5.818163428409380833e-01,5.399142867614390440e-01,5.979996153512928680e-01,5.108626197057382079e-01,5.294706942633382596e-01,5.171577413463003259e-01,5.239794721936396060e-01,5.411208748826250581e-01,5.718641818966783141e-01,5.660400812503022516e-01,7.017401753608181192e-01,7.234381006523543656e-01,7.310184611197358961e-01,7.354618948542215318e-01,7.346733558397280373e-01,7.451562642570308537e-01,6.709933914703497537e-01,7.295176735960678949e-01,6.297747588708693112e-01,7.107912485129038727e-01,3.899145712362113159e-01,3.490426772941530031e-01,3.553038323202479809e-01,3.767791795592393966e-01,3.703511229241452929e-01,3.351103631558603468e-01,3.587876326081063105e-01,3.208521618356058314e-01,4.349011929442760382e-01,4.318712201696411901e-01,6.825894006039651130e-01,6.297587572960625657e-01,6.622207175871683837e-01,7.116965777395364290e-01,6.882635613243603956e-01,7.070491538427203793e-01,6.615019493115095184e-01,7.038944850890421767e-01,6.980590952585843389e-01,7.421223985815418311e-01,6.117179361298394902e-01,6.277377637862595616e-01,5.910855758961029993e-01,5.613268895083951548e-01,6.339466492477536796e-01,5.559219278182746526e-01,5.777809447017043798e-01,5.655934717481855278e-01,6.598961317804058480e-01,6.405101289680450449e-01,7.243152857237067366e-01,7.445907330248108247e-01,7.794048404486473292e-01,7.543650255463513199e-01,6.996049131940492716e-01,7.096282913912836943e-01,7.462811565350359055e-01,6.954799621676956978e-01,7.803118835453037860e-01,7.305550061429361142e-01,5.735417591782862035e-01,5.958357433420549132e-01,5.181848386661125350e-01,5.908510575721011016e-01,4.534696201844840013e-01,5.555102325373915129e-01,5.849502315204052616e-01,5.358043632916216215e-01,4.728423629823574892e-01,5.695681336130621331e-01
9.207043684440570086e-01,8.272463019391715910e-01,8.655584444924119270e-01,8.374958694799682357e-01,8.382484943031439650e-01,0.000000000000000000e+00,7.520912857145229946e-01,9.271520495951698360e-01,7.607941974313137123e-01,8.028269982954470141e-01,5.101117398620693688e-01,4.850134859633360995e-01,4.385640890307827000e-01,4.626525913461421724e-01,4.404187475056101087e-01,3.744289255516811132e-01,4.087639227954716348e-01,4.659747681790311069e-01,4.192305712822508301e-01,3.552613377279348339e-01,7.657473025143922696e-01,8.068607265168717957e-01,7.293641782124753448e-01,7.486557165589212692e-01,7.140816804646427096e-01,7.582977231633520887e-01,8.410244294930140363e-01,8.155980461886880306e-01,6.547493791432351662e-01,7.196500552623643632e-01,5.975256950445384518e-01,5.576601467772983600e-01,5.791753346760488697e-01,5.096169007627507908e-01,5.749134474825852159e-01,5.028934959611616184e-01,5.224582396484137581e-01,5.294297113442559821e-01,5.272440927984474168e-01,5.851654225521628616e-01,7.392301310974532802e-01,7.916019723726580581e-01,6.978501465490314359e-01,6.768911855880317407e-01,8.010191041666268053e-01,7.190651362273717817e-01,6.357488895240861471e-01,7.794484742940239741e-01,6.681415990499469659e-01,7.736597932573664460e-01,4.242041880814749200e-01,3.571027334549499166e-01,3.556385193683226364e-01,3.683501657627581971e-01,3.735291607527146951e-01,4.273050653213528172e-01,3.890490561395735236e-01,3.935000114988423947e-01,4.301997705490721025e-01,4.128716079036686692e-01,7.221549717700663784e-01,7.093785083894031951e-01,7.185518547065598005e-01,7.248827939263643438e-01,7.509463334062069784e-01,7.796994540213909586e-01,6.424770685746845622e-01,7.707085529661952261e-01,6.651554812594403510e-01,7.525027180726915343e-01,5.883882359935024287e-01,6.684109645727379645e-01,6.573507113341153785e-01,6.406744496990027793e-01,5.829904911858547756e-01,5.096990570235807594e-01,6.296130127993703196e-01,5.659654055938426742e-01,7.050675672293110763e-01,6.245170619601269069e-01,7.539005196371035833e-01,7.510530266150320378e-01,7.676066736885869268e-01,8.321709247261368514e-01,6.957103404780046185e-01,6.444521359799662008e-01,7.296145899808799129e-01,6.586846832336596957e-01,8.096396660307612070e-01,7.008763341397411528e-01,6.098833415486365483e-01,6.487623976219222266e-01,5.727571086329253935e-01,6.317838081390646510e-01,5.438184334759248451e-01,5.936101975244943985e-01,5.461227822185202863e-01,5.120788049630823346e-01,4.674681652745713012e-01,6.053125111579941153e-01
8.507502833966255062e-01,7.473002567485282910e-01,7.798386622307275085e-01,8.170511208567644568e-01,7.743604685206401106e-01,7.520912857145229946e-01,0.000000000000000000e+00,7.944467277492465174e-01,8.041456763931448259e-01,8.493453127348427056e-01,4.366622441718178149e-01,4.243470596944584616e-01,4.808721663585971418e-01,5.078829819173168447e-01,5.376429650563937512e-01,4.337549692179583083e-01,4.321552462541514150e-01,4.977150103253651925e-01,4.797774473858359423e-01,4.585290277016388361e-01,7.002914132062620922e-01,7.135949063285145222e-01,6.680491390331165791e-01,6.206594218685714814e-01,6.467253060467670345e-01,6.523807786990015734e-01,6.959555667976667914e-01,6.639721443316755067e-01,6.485539526556987067e-01,6.022370014580551434e-01,6.504442355389237207e-01,5.852753229950176106e-01,6.583016531124017412e-01,5.452720998875255631e-01,6.269656653587261097e-01,5.914704858770379881e-01,6.333864777240240107e-01,4.891862501460387258e-01,6.327191183852252099e-01,5.751520713161279996e-01,6.195556675772246891e-01,6.739930357607841760e-01,6.614048441646527277e-01,6.625086618046669429e-01,6.778432118031657572e-01,5.916529190388715165e-01,6.121225578912717902e-01,6.214312518519237161e-01,6.099562274571755927e-01,6.514607481160926694e-01,3.679987680517298743e-01,3.410992598361277106e-01,4.004939010154549006e-01,3.670756472952530491e-01,3.632516591048579602e-01,3.700746906938500169e-01,3.904295920143749932e-01,3.526075391310817264e-01,3.819075831222236150e-01,4.548210385732261996e-01,6.743570834955622262e-01,6.664706418383435915e-01,6.289826149844969239e-01,6.837646143393768527e-01,6.174525701736635064e-01,6.702199633640494314e-01,6.157145717794169082e-01,6.837820773546987585e-01,7.012122309796477992e-01,7.096701771009602533e-01,5.668027155448748244e-01,6.257646456104792865e-01,5.932372960949090501e-01,6.141764131546599836e-01,5.144472872956007414e-01,5.385557749436824526e-01,5.639987574890481525e-01,5.484997553356980582e-01,5.902445174602819478e-01,5.681742343790000538e-01,6.615274018846207804e-01,6.924464704663416681e-01,7.390877786868912391e-01,7.083997247084410365e-01,5.892058086852934862e-01,6.847493776306414759e-01,6.324916206640677219e-01,6.127493457948866018e-01,7.261324755060265534e-01,6.769634643942747942e-01,5.854316553155701763e-01,5.883862885938256904e-01,4.662226373480299890e-01,5.768559021614411142e-01,5.467210791066733355e-01,5.339427128879955520e-01,5.726106714338012882e-01,5.136941896905669047e-01,5.375003898262850077e-01,5.977280375034537130e-01
9.117303517296219129e-01,8.621904858876269229e-01,9.077015850737583103e-01,8.649823763966133505e-01,8.940433542348652507e-01,9.271520495951699470e-01,7.944467277492464063e-01,0.000000000000000000e+00,7.861080529841157905e-01,8.405714828450691067e-01,4.950173404757481355e-01,4.415736063550518842e-01,4.477931503810593794e-01,4.175844003669349491e-01,4.324345348311685044e-01,3.628664553929343284e-01,4.174890866959025670e-01,4.947280556165341014e-01,4.113474135687098521e-01,4.245896293691071577e-01,7.231882037349971482e-01,7.542593232281358251e-01,7.169230413375712319e-01,7.219514432375894186e-01,6.979505799224486884e-01,7.493957695963083809e-01,7.714058630163144192e-01,7.814132553693181604e-01,6.516153728696125746e-01,6.861062640975662541e-01,6.342374939183550442e-01,5.613872196440041762e-01,6.413846168901370381e-01,5.118940897512310739e-01,5.585598722743431166e-01,5.697533576980352565e-01,5.310318516942728051e-01,5.585704860405421579e-01,5.973036450889861460e-01,5.940703040131510848e-01,7.226979167025056050e-01,7.531414529378952505e-01,7.078432650974624263e-01,7.230154999756492895e-01,7.609669532726630603e-01,7.353653134840185679e-01,6.585277873221047074e-01,7.650248680937323797e-01,6.680192347276442399e-01,7.306737625401342751e-01,4.010535573938456833e-01,3.199247534129555648e-01,3.884156467222711906e-01,3.647074469003244168e-01,3.890726528141529306e-01,4.162576963318630474e-01,3.609224967810564233e-01,3.715811892153945695e-01,4.172648825047610699e-01,4.354017456498428529e-01,7.459383559112428008e-01,6.981780011611213865e-01,6.794000949838926440e-01,7.071343943172281321e-01,7.303352023834410733e-01,7.495300578253365487e-01,6.753200193498484216e-01,7.672876407001437693e-01,6.599539422239009134e-01,7.484844846698158749e-01,5.682262534583348845e-01,6.400015570258460462e-01,6.185183552510006288e-01,6.030561933302004407e-01,6.229081400630872567e-01,5.400762824054269329e-01,5.942145984599140895e-01,5.888163891027197172e-01,6.918564421106453421e-01,6.331598770573717561e-01,7.429350748224552436e-01,7.265102253203362670e-01,7.570609961706624702e-01,8.148644800119237974e-01,6.832344505020637726e-01,6.568224715229356026e-01,7.031631530028470412e-01,6.613900213442209797e-01,7.940607455474937293e-01,7.206208877715697403e-01,6.210096743513460193e-01,6.426406591253057687e-01,5.479337744078168759e-01,6.277962152606478829e-01,5.209247756057787671e-01,5.935636928907327414e-01,5.711689402090149859e-01,5.238919785462753387e-01,5.052419188563522789e-01,5.976877728365722620e-01
8.275381905005901872e-01,7.980647158689896381e-01,7.981306613263263738e-01,8.122427130262637185e-01,8.380854849260204187e-01,7.607941974313137123e-01,8.041456763931448259e-01,7.861080529841156794e-01,0.000000000000000000e+00,8.155480709912372728e-01,4.377935852766633440e-01,3.999143446980511496e-01,4.433776943826451267e-01,4.506507418768274653e-01,4.882653972261387088e-01,4.054846087046184988e-01,3.988605348300275355e-01,4.572169106502215752e-01,4.195952541841675987e-01,3.899015084025118649e-01,6.327751252095809020e-01,7.208815538336621476e-01,6.823736314032183836e-01,5.435624746577284450e-01,5.600561832909838333e-01,5.745796660233501996e-01,6.553926411612659431e-01,6.466100045846836508e-01,6.592510101718552784e-01,6.120983932783686798e-01,5.103697649494883803e-01,4.958707112069720147e-01,5.684923538422402833e-01,5.292933272164193070e-01,5.398957777306577777e-01,5.240439603273732150e-01,5.087552099721961429e-01,5.120668852757692679e-01,5.436040016895765659e-01,5.456587432422661532e-01,6.405576823667173958e-01,6.695282809474334407e-01,6.611493976685183238e-01,6.819135882345199740e-01,6.576176654670878863e-01,6.633626836808728111e-01,6.206472633696107355e-01,6.556142737440754376e-01,5.428431365124611885e-01,6.816622346408208744e-01,4.213096060072796800e-01,3.738540608251791353e-01,3.931088447145859588e-01,3.854283190507478696e-01,3.816454264474836156e-01,3.642915229180351822e-01,4.662111507132822852e-01,4.271826641310569328e-01,4.478546326132787914e-01,4.500745864753801229e-01,7.024632751131527630e-01,6.470073105047734474e-01,6.809847111053496382e-01,7.460665957316279240e-01,7.014843750159447389e-01,7.115483358566629946e-01,6.492854981068628684e-01,6.680182592226776572e-01,7.005817934863034502e-01,7.149992659486699154e-01,5.790801742321904921e-01,5.810873008314766386e-01,5.433996006536805368e-01,5.603075660486454002e-01,5.761787880718811650e-01,5.304253742768210156e-01,5.512450880169765810e-01,5.376751568851289020e-01,6.301983004775300046e-01,6.136012853520610433e-01,6.863413857816761388e-01,7.514000528936668477e-01,7.224205286022429284e-01,7.251331464170824859e-01,6.759976182706373127e-01,7.117956110168673911e-01,7.481808206639410930e-01,7.126363301717965060e-01,7.572743151116708704e-01,7.728686270617833864e-01,5.038257203871193690e-01,5.673104210180406337e-01,4.633099334814544390e-01,5.985865722877458106e-01,5.049449158363353840e-01,4.996700168312230850e-01,5.769517733083235900e-01,5.078550235698934268e-01,5.031222752494777239e-01,5.447182147772079430e-01
8.827327189930378459e-01,8.132428472178239165e-01,8.099594556728820782e-01,8.803506619692887947e-01,8.413302190512650380e-01,8.028269982954470141e-01,8.493453127348427056e-01,8.405714828450691067e-01,8.155480709912373838e-01,0.000000000000000000e+00,4.148260019061823511e-01,4.268543455539776099e-01,4.262599487977559165e-01,4.321010766304683726e-01,5.035158833782639176e-01,4.120506324451540525e-01,4.085448066184444449e-01,4.560786355706957784e-01,4.115244276405245483e-01,3.884530629563100468e-01,6.945874786713985838e-01,7.357817665521922956e-01,7.166660703946479138e-01,6.288084876058178674e-01,6.665557322623252290e-01,6.834622112728473420e-01,6.994191766001486288e-01,6.547815574985791365e-01,6.779378352723869350e-01,5.954238328626872967e-01,6.343024208910024164e-01,5.633180989305546227e-01,6.457542180706385970e-01,5.102358814632833584e-01,6.048365776230895108e-01,5.844603306669942100e-01,6.057607260760905499e-01,5.543469980266464425e-01,6.196086996960279425e-01,5.961509747714615060e-01,6.945546314787420794e-01,7.440441652689117058e-01,7.186285594254361309e-01,6.903436962446056757e-01,7.217329863308300508e-01,6.756314629914287329e-01,6.325444676193208160e-01,6.667169802042031135e-01,6.593610353865505536e-01,6.847031809166508332e-01,3.738166553391503721e-01,2.887638701266846408e-01,3.283858176921281569e-01,3.441534782649155466e-01,3.122250962058589208e-01,3.124250842013355789e-01,3.386356557924892763e-01,2.770775820622367047e-01,3.515542703046159456e-01,4.089616630262714603e-01,6.688633190817038221e-01,6.640047016449142081e-01,6.336292983898075271e-01,6.879423489459505214e-01,6.608228679551341189e-01,7.272484043042461987e-01,6.768489093861078665e-01,6.707256315628378207e-01,7.269776260443931992e-01,7.273944749403810084e-01,5.667180217786196295e-01,6.009514450066798519e-01,6.029950571152931094e-01,5.514666931986035303e-01,5.448793787218518814e-01,5.070447990915639691e-01,5.746837399379504108e-01,5.590382293618914034e-01,6.123524198825647247e-01,5.462927534412705954e-01,7.509790382500564077e-01,7.239943186497701522e-01,7.445353894321580235e-01,7.694681929814196630e-01,6.611406225982506824e-01,7.169644694955694675e-01,6.606718124620225563e-01,6.456760749489007800e-01,7.716098630841933259e-01,6.776358504580793918e-01,5.727424023711376044e-01,5.543694089988082663e-01,5.164879465956099258e-01,5.713141986932557259e-01,5.038831678882925713e-01,5.314710954833050671e-01,5.197571530145479457e-01,4.887514064531966462e-01,4.748681607258895543e-01,5.578959871056807795e-01
