-1.239577246727334159e-01,1.777612684282967384e-02,2.701328303017495186e-02,-1.412094154716500294e-01,1.507922485158913473e-01,7.781012096307032833e-02,3.125656803582878562e-01,2.682725538106215390e-01,1.265158861766203513e-01,-3.867168957898398651e-01,-6.137496500225534529e-02,2.514306012490165332e-02,-9.786675407490996736e-02,-6.606812441172893458e-02,1.124440393271254612e-01,-2.668063686486794595e-01,-8.171429441516592229e-02,4.155613188337580616e-02,-1.521082683085215048e-01,3.369518319257025496e-02,-1.614394977723647082e-02,2.240476319290731974e-02,1.180976652144026390e-01,1.080696819145551824e-01,-6.973737224525915039e-03,7.904903269870494631e-02,5.457291035388209255e-02,-1.586486867546390012e-01,1.240709734117878410e-01,-9.456872974210604743e-02,4.273033988279179712e-02,6.689792791392066423e-03,-6.853588998856699477e-02,-8.148118715811874385e-03,1.463871219146702374e-01,-9.169587990337337013e-02,-7.804981239473851584e-02,6.090950671101136998e-02,-1.681601378792704077e-02,5.751838460887518517e-02,-2.379028384961293791e-02,-7.561339445384117341e-02,1.809256517347935800e-01,4.353355773760014119e-02,1.209990268600573404e-02,-9.967212886840981501e-02,-6.095227055644532321e-02,-2.864255830763225846e-02,6.333446395066642809e-02,1.696361845928080758e-01,-1.057742272399537879e-02,-1.378891305012687751e-01,-8.839232784228932827e-02,-6.820225253212056082e-02,2.881033263659596444e-02,-4.139291725657395782e-02,6.380839436907248530e-02,-1.278264674409472224e-01,-7.624354383647505284e-02,1.998290592044512162e-02,2.330889946447482070e-02,6.548388361004464642e-02,-5.550265192589234897e-03,-5.099049756795866195e-02,-1.690007260896965458e-02,-6.345206641668066361e-02,1.001581958450338122e-01,7.820136477209803372e-02,1.493841184120004058e-02,-1.334209805509182223e-01,1.136299051152376699e-01,5.526070218353915792e-02,-1.153248256765263269e-01,-1.192604749979730844e-01,4.555445071631136766e-02,1.208795479768305127e-02,-4.035087038227171130e-02,-7.727604148881292434e-02,-5.821314877815612215e-02,2.321204669270202081e-02,-2.495201830869981600e-03,-3.849806739425502833e-02,-1.425116969218296337e-01,2.365332664927140977e-02,3.933023585873992450e-02,-3.433449297084276153e-02,-3.093603115575708010e-02,3.382031265623669514e-02,-3.986866476291693086e-03,-3.463770335336865958e-02,-2.651558287196887839e-02,3.162122151000053283e-02,-3.279492569863402818e-02,6.665221907932621093e-02,-3.548347613026573387e-03,1.977598648782569885e-03,1.212500329807385674e-01,-6.033041438709981635e-02,-1.344175192083589543e-01
-1.449075619823977368e-01,1.354039193122300727e-02,-3.664193516240640131e-02,-2.261598792081559103e-02,1.385076848658013393e-01,-1.373402972860124915e-01,-7.116942461792494234e-03,2.328756835141139112e-02,-8.029203298110539067e-02,6.685195911158089976e-02,5.691182465921802019e-02,2.213581907637752338e-02,1.538587262818102985e-02,8.945011760592469496e-02,-9.092996995868483923e-02,5.499240040135636165e-02,5.834721731051902352e-03,-7.871499410672132269e-03,-1.461263069505173706e-01,-3.353144196359843926e-03,-6.120480076142196038e-03,-1.363667026562180307e-01,1.644974017576933401e-01,-9.796774712851566425e-02,2.049467625525668857e-01,-4.160156715707247210e-02,9.465299796498703733e-02,4.516279534084746000e-02,-4.256629986678368144e-02,-3.182875703208852547e-02,-1.328573071701009134e-01,-1.087248304879529816e-02,-9.599002957628752219e-02,-9.227357065438342165e-02,1.598744687123335173e-01,-1.578555706433144579e-01,-4.319312343307534809e-03,5.618845696154446678e-02,-5.238129396357820572e-02,-2.298762769229934777e-01,1.360387561233833975e-01,-1.467360952899060822e-01,-9.694683526421429831e-02,-2.408318455781075645e-02,5.103808466873289290e-02,-1.093622002869247406e-01,6.361305181507197204e-02,1.452369895467332528e-01,6.068885764955813528e-03,1.189407731227933168e-01,1.812765106454745090e-01,-1.559675352748766952e-01,1.077038793635034658e-01,-6.363108137150286225e-02,-1.218397184661617130e-02,-8.301961735664400988e-02,1.665999375605849153e-01,-5.094864759272663829e-02,-2.993330729907643303e-02,2.209776136357728127e-01,1.012608978265745474e-01,-2.500483694072746510e-01,7.747720189717538508e-02,1.509991206508559392e-01,-6.378165823801178191e-02,9.975641463552996357e-02,-6.278595868398778590e-02,-7.875527280193016233e-02,9.600300608169856642e-02,5.457324239784649977e-03,-1.049208808014123750e-01,1.506052527993046591e-02,1.021739547637896400e-01,1.371980218150522235e-01,5.959066769979756012e-02,9.082007261434871248e-02,9.517265715583891894e-02,-4.168766634139971922e-02,-3.389545659767229796e-02,-9.969431213355230137e-02,3.153554865391699526e-03,-1.670040895070944997e-01,9.864223029696236877e-02,8.468982315050503640e-02,1.244687289953000514e-01,1.522469555543904951e-01,4.314847230506766579e-02,1.050080767617517369e-01,6.113076503179157295e-02,6.478131041933297973e-02,4.533312064584369555e-02,-5.196233060370494816e-02,2.160122400919035901e-02,-1.046741119919504387e-01,-9.360094958182681169e-02,-3.381910888021755907e-02,7.264131144525989847e-02,-9.859610386562091267e-02,-3.505417396365023003e-02
-1.335105477822632059e-01,3.137088453674591326e-02,-1.760328396808250040e-02,-1.033762322096232478e-01,1.224507466467712885e-01,-5.224184045237449669e-02,-4.602937556761940718e-02,-8.918172735145898922e-02,-1.005385228775323297e-01,1.015776480079263466e-01,-1.329852623507104259e-01,-1.559548861083016359e-02,-2.080674572842258763e-01,1.073928127559806989e-01,-1.020907853363049733e-02,1.882445916494609461e-01,1.648041699369177659e-01,-9.460606672388756355e-02,2.692089590520316267e-02,3.184117507598156760e-02,2.129517808666309131e-01,7.754775430917951184e-02,-2.789443934534244773e-01,1.060234991013540296e-01,2.549775780414534690e-02,7.594166556666216705e-02,4.612250882843718300e-03,9.134163383527005298e-02,1.733020473558858354e-01,-8.828096268214784270e-02,1.657390950231331372e-02,1.242438739305877331e-02,1.700522707008325363e-01,2.103605690805298856e-01,-4.211255762666335500e-02,1.469194743767383571e-01,2.198234884127075323e-02,-7.836489409625879698e-02,-1.742193557618466893e-01,1.897856484184490544e-01,2.437283413081380024e-02,4.881024041865771046e-02,1.077790488269193825e-02,2.972257135288500739e-03,1.872492976649992868e-01,-1.013268279511216480e-01,1.165656616575633103e-01,-2.211188246627828966e-02,1.975717790105672167e-01,-9.403160432008075831e-04,1.699101951754201367e-01,-8.591023755382036498e-02,-8.824260554194457429e-02,-3.618841846686825237e-02,-1.063055106415308239e-02,5.239518571895585008e-02,4.774650422821881401e-02,8.893968014482636630e-02,2.266702394427917711e-02,1.079956532254231633e-01,-5.160722341791888768e-02,-1.126540198554836988e-02,2.155978665274673745e-01,-1.455692142047393736e-02,4.662449274362564372e-02,-5.677674388036593051e-02,-3.048373228859016515e-02,1.422377331604875172e-02,-2.530565879884303856e-02,-6.855377764418719988e-02,2.342033211028249351e-02,9.529611378612060091e-02,-1.494012100201578264e-01,-9.232172363344098853e-02,6.555228842898860875e-02,2.156791998965792295e-02,-1.214376280089216747e-02,4.481974078802929834e-02,-1.239608602284356098e-01,1.507718705627503208e-02,-1.093803850592782317e-01,-2.922785795146123911e-02,1.206039969770106302e-02,2.275572051434637810e-02,1.080311643834365593e-01,-4.590487344389825031e-02,2.653325245797777399e-02,6.389585728000116149e-02,3.801548346348001400e-02,-9.932171169630486796e-02,1.568975850651089382e-02,3.070692174626547810e-02,-1.375549321737292163e-01,-2.933392540642087987e-02,-2.216128216957918146e-02,-1.064304394054673697e-01,1.782730680973495518e-01,-7.847385776807250246e-02,-9.728609451419345522e-03
-1.557631444034718038e-01,3.466208545221705073e-02,-7.206187922539281088e-02,-7.911681757577603002e-02,9.978658606580151358e-02,-7.134342693765421961e-02,-3.906779959782070988e-02,-1.541153762368301927e-01,1.201324555020560070e-01,2.921666604832054426e-02,4.236235531464824233e-02,-1.874854597008415377e-03,3.908772386821139644e-02,-6.275185389915619028e-02,1.069149437913526068e-01,1.277220198953019081e-02,-2.150159421835265428e-01,-7.906013655977908727e-02,1.208382468577530594e-01,9.822002637381090084e-02,3.024645983206978098e-02,2.596554842595714604e-02,-1.072214807798772679e-01,-7.852019746268129596e-02,-3.036553237575292385e-01,1.539519160409170626e-02,1.087769514362171563e-01,-2.924153447922457350e-01,1.125348683999696509e-01,-3.091165927837938310e-02,-6.634946950470616001e-02,-1.254489446941225161e-01,-1.595530048472548479e-01,-5.806877483158688624e-02,-7.918385201981670285e-02,1.640681043280327600e-01,2.253239424176210204e-01,1.580334573327573378e-01,-1.895502174657992187e-02,1.480736948146876009e-01,-5.067004477801465706e-02,-1.429747254806098822e-01,4.513603225499507321e-02,7.561141641801456814e-02,6.662526594616720310e-02,6.529228416788401823e-02,-3.562695608115302743e-03,4.558537333587879548e-02,-1.905339041932902489e-01,-4.706456225370099500e-02,1.368372124380123345e-01,8.209555723517772408e-02,1.915697547216707874e-01,1.098552697070060702e-01,6.236565408667209959e-02,1.080971152735817620e-01,-6.950073781684842911e-02,-7.184580122462563834e-02,-1.574208942279001211e-02,5.363180353761793674e-03,4.380380012134346690e-02,-1.904339869617464043e-01,7.664286791086713513e-02,4.042559935300926027e-02,-4.190603621931227041e-02,6.018322398637806353e-03,2.688033464613953094e-01,1.698676925298238730e-02,8.538785171071072710e-02,1.212844277070234678e-01,7.551432523201795366e-02,6.888544477615074491e-02,2.185795800271352063e-02,-7.835047137778125559e-02,-6.343575499076049840e-02,4.918558647610440926e-02,6.915193392601913513e-02,1.111090856352228845e-01,5.121987019053864110e-03,-2.430299496334194925e-02,-5.240863744212116010e-02,-5.420687857787866853e-02,3.955205599659029903e-02,5.435480036149807626e-02,-6.852090509760974668e-04,6.092623357998303013e-03,3.450086802642946676e-02,3.899801698936193606e-02,-3.143133451688560030e-03,1.021703360281832063e-01,1.391382769418698234e-02,-2.897133479404064016e-02,9.016374082542855106e-02,2.982272193682342087e-02,-4.831176371669505809e-02,1.241172774192293889e-02,4.327038377649905510e-02,-7.757449071369797167e-02,-3.342124773320706566e-02
-1.413621424584284025e-01,3.305071907146620025e-02,-1.520435381469009695e-02,-2.082756925265050185e-02,1.182349500100622619e-01,-1.359469216943848813e-01,-3.164845740594782186e-02,1.111880760442371940e-01,4.325557546336962489e-02,6.128405477652894284e-02,-8.485611582769603950e-04,-9.258352455052611119e-02,-1.111204567631663420e-01,-5.873885105993955497e-04,3.978925744551681937e-03,-5.663768775753489498e-02,6.065221831961207372e-02,8.207054901742689978e-02,-2.468991915601689846e-02,8.499428090570690375e-02,-2.684872875092778055e-01,1.335515330825090552e-01,1.055467269009049691e-01,-7.758623120868347878e-02,-7.158204489327919806e-02,-2.833253563743454162e-01,-4.924839554259914653e-02,-7.524025517313064071e-03,4.863264225703348848e-02,3.947104493377548429e-02,1.344653209517510661e-01,1.058064394081521670e-01,1.947011760564609228e-01,1.281906212142895352e-01,-2.490390320676037772e-02,-4.106803444852279161e-02,-7.934437567935820335e-02,2.691275703097688321e-02,2.559255671759900763e-01,-1.269380278024916792e-02,-2.620374672779740566e-01,2.018294382614733151e-01,1.256647715615160088e-01,-1.540143158506577792e-01,-7.970978835837905230e-02,1.000924696107365619e-01,1.099030042566507409e-01,-8.640810334488657762e-02,-3.734164528536208782e-02,-2.354446414494384410e-01,2.399106442860760025e-03,6.426130538632178479e-02,-4.617957100127014630e-02,1.022028298233101096e-01,1.758733612412713976e-01,-5.231936736675004557e-02,1.113800427960506129e-02,1.043507611047344574e-01,-5.965211457631243441e-02,1.865781738712733728e-02,1.825502839815204281e-01,-1.015710905391014884e-01,6.010963544534148051e-03,1.203675956404157976e-01,5.970435078911615068e-02,6.879826407517740383e-02,4.909458255187464093e-02,1.020378454614446345e-02,1.073744353357866145e-03,-5.170279040575220808e-02,1.422371059732300408e-02,-1.312226954381712773e-01,-2.933489103930488062e-02,-5.116936759608189944e-02,4.460983916097466945e-02,-1.885952655459097183e-02,7.351057788950672578e-02,2.039072285745305996e-02,-5.035759389763887206e-02,-7.066527751110018851e-02,-4.107710914549361075e-02,-9.356178783685968614e-02,1.019380370906361188e-01,2.479799200487008137e-02,1.088293547160880254e-01,-7.284834853858399017e-02,-3.113280108658474099e-03,1.155065006000415007e-01,6.175048139664703062e-02,-3.474270438250053744e-02,4.529844073750645406e-02,5.684872496840396444e-02,-2.093715512364766052e-02,-1.332064525219956996e-01,-1.177384501728858945e-01,4.188089860837436451e-02,3.328778321377734439e-02,-3.652144299312234943e-02,-1.128782913324759551e-01
-1.479835744463284530e-01,3.733230676947078830e-02,2.020038324676010077e-03,1.814714184283749976e-03,1.070268289531131345e-01,4.626344865799036921e-02,-1.812362745015766996e-01,1.374347195100232844e-01,-4.356900484220538328e-02,1.456422021450770876e-01,2.307014042898574979e-01,-5.361231017351596878e-02,5.626511839754776145e-02,2.215537704736726676e-02,-3.389729380318354801e-01,-2.715431656809460040e-02,8.541852929971759101e-02,1.742417443454966075e-01,4.637588496236643570e-02,1.169794730366304492e-01,1.294128105374825824e-02,-3.659768236848471440e-02,-4.616612359146517880e-02,-4.419802548821077925e-02,-3.749734175048429624e-02,7.872707938643974668e-02,3.064013464184969435e-02,-1.351550665970228937e-01,-3.443467739344507894e-01,3.211771820623714191e-02,-7.114368127706671707e-02,1.041765346408591586e-01,-6.465646693424685620e-02,1.631951900450611115e-01,1.432785712536818468e-01,1.457814204135224889e-01,9.143465744856568711e-02,-1.660904745112463596e-02,-2.951460330949883665e-02,2.581123106645373810e-01,-7.229145511531702428e-02,-2.208322713455804220e-02,-8.442841482274503206e-02,1.036602761685987417e-01,-2.335087559197503992e-01,9.662877428279273428e-03,-5.655463680954819772e-02,-7.902469279576164463e-02,4.361521703415285889e-02,6.306452887967085863e-02,-8.721618995907075289e-02,8.452591254183461356e-03,-7.360282114081552474e-03,3.890449767748206666e-02,-4.280015996641087228e-02,1.824450623611265088e-03,7.865411593359310227e-02,-1.123573202667347976e-01,-7.434296517742911004e-04,5.856093150061840447e-02,5.167713360901279862e-02,1.848646921800906062e-02,-1.474935665812606989e-01,-1.705291061927627083e-01,3.919363703743998506e-02,-2.122180058455200302e-03,5.776021108993278919e-04,2.088047110507691706e-02,-7.061854744137965878e-02,-8.245094773072159100e-02,5.046945140501675475e-02,3.799373588813401842e-02,3.106595062778408356e-02,7.276003212747725324e-02,-1.766948337441699712e-02,5.968847436477557611e-02,-7.577965819974974426e-02,-1.920227810669196400e-02,3.415137720200460414e-02,5.778635330055087449e-02,4.722617860629427927e-02,-1.362334849683594085e-03,-1.317710051047104591e-01,-7.101116117811129280e-02,5.155603473307270035e-02,-5.889276122687989168e-02,-3.194840101139220789e-02,1.107644605096346768e-01,4.965547197860309403e-02,2.405532354796786898e-02,2.082804684397778633e-02,-8.031926591725274678e-02,-6.251489854796175860e-02,7.225738906941933659e-03,-5.720973157117353186e-02,-1.267800013500255951e-01,4.520692374995760598e-02,-1.134084617374061660e-01,-1.535542079377481550e-01
-1.134302807957620757e-01,-9.995332348511938927e-03,-4.557260164027410188e-03,-7.733009098550414073e-02,1.031254474111975156e-01,-4.627523612314809326e-02,-8.137194865234886887e-02,-6.102606136897864575e-02,-1.949458526054959756e-02,1.123623447396752684e-01,1.241111175144500728e-01,6.784589413951010173e-02,-6.650704694093276248e-02,-1.070074749486709109e-01,1.411314086213207031e-03,9.278645948609207106e-02,-7.843636266406128765e-02,6.404274639411973447e-02,-2.115714995133346488e-01,-2.925299108956987970e-01,1.582677159194743541e-02,1.282878784114767634e-01,1.430818189421721176e-01,-1.450204552464005037e-01,-4.789388604870845750e-02,-7.781054607938255041e-02,-9.184470043984992171e-02,2.710658985153786837e-02,-2.393075249611086724e-02,7.772182909216639179e-02,-4.580509482651802175e-03,-4.307770815964096639e-02,-3.045262832972801120e-02,7.871619261991029404e-02,5.473911360677106985e-02,-1.416655377323804491e-02,3.715010383069299038e-02,-2.094179178380954631e-01,5.047574788364126569e-02,-1.665827561273723612e-03,-1.085832502920795889e-01,-5.727233701575160096e-02,-4.996774246338915246e-03,-6.565355489426309699e-02,1.240481879437510260e-01,-6.885166454608451780e-02,2.015444273420551047e-02,6.290239899774720256e-02,-2.203089850181460738e-02,-1.778715434657225647e-02,-4.945642878114035051e-02,3.551577921648866459e-02,5.064730670486974895e-02,-1.365075628494859528e-01,-1.457201802620190501e-01,1.448243263652155277e-01,1.515066822749142061e-03,2.212709609702324248e-02,-1.596879436254748375e-01,3.997876173990330684e-02,-1.646474577609654266e-01,-6.006723127416463415e-02,5.633210009361130921e-02,-2.031303755878025863e-01,1.602615328699887876e-01,-9.975024513280271454e-02,-5.813042880586246491e-02,1.657022973646620490e-01,1.897852165815921421e-01,-8.629438937696040646e-02,-6.704317407764964765e-02,-3.310922182447337270e-02,-1.762921768648257614e-01,-7.677998760692067437e-02,-2.349267526604597589e-01,-1.060333791694598599e-01,4.106745089091295292e-02,-1.116319080716600409e-01,2.126612379990854007e-02,-1.325519005659606953e-01,9.137444278510714613e-02,3.192555650804870804e-02,-1.240188978803874464e-01,-7.097247218191929385e-02,-5.767904407889259955e-02,-3.345814582278432842e-02,1.072044520312168125e-01,4.083643346327894830e-02,-1.674813898150919605e-02,5.739188406123876818e-02,-7.079803008782036694e-03,-5.955922353127694746e-02,1.576778521509250852e-01,7.124465622823640543e-02,7.194917152758388557e-02,2.076256227600603022e-01,1.256170966105555342e-01,5.434217069471465600e-02,-1.772515724817258498e-02
-1.435256104389253662e-01,3.631175144871962718e-02,-4.984314205080567217e-03,-6.308622624131662859e-02,1.423757304160124804e-01,2.922603830223191590e-02,1.363888370143850892e-01,-2.982047874665830767e-01,1.150740963380330328e-01,5.991844419416099410e-02,-7.033949096515805174e-03,-3.545487542171912171e-02,1.697584149251207264e-01,6.928932396509657199e-04,1.812221683930338723e-01,3.911971546472438332e-02,-1.456272358310377046e-01,-1.472146870823843323e-01,1.703084310432610160e-01,-1.689755382822100138e-01,-1.892365320111363269e-01,-1.025658221211240839e-01,-3.033540218045415945e-02,-2.874346775503038368e-02,-3.137958910378484123e-02,2.522220280888368138e-01,-5.359446183598531172e-02,1.423539390413149364e-01,-1.717978434618281369e-01,1.300368132504521324e-01,2.610793003758576925e-01,1.387044161041997570e-01,1.293767886571714765e-01,-2.598959130414407737e-01,8.835364308415263879e-03,4.875432451406258583e-03,-9.124398311335778222e-02,4.511169992108267357e-02,-9.528830860407813685e-02,-7.359169523597988705e-02,2.693153718161960322e-02,-9.740172336865661473e-02,-2.403233874721799612e-02,-9.698359167889969434e-02,2.855404436892742745e-02,-2.856647095686500049e-02,-7.141604593425393555e-02,-9.297104820451443374e-02,1.182276895046599774e-01,-4.656913826306285920e-02,-1.455391636786635690e-01,7.577487540588431769e-02,-3.224291312178755031e-02,7.207799819500769478e-02,2.230550530982287546e-02,-8.202453309746157717e-02,1.060661681255199718e-01,-4.800752770100102929e-02,4.853789769848217139e-02,-2.612306080994325833e-02,-2.529303940532098838e-02,-4.814455418475116488e-02,-3.238193849143025660e-02,-5.906960912670343455e-02,1.507407400386739926e-01,1.724834702075191822e-02,1.432832312571766242e-02,1.877277408029361105e-02,5.762143611353887085e-02,-9.652498405892778743e-02,-4.338685124486458579e-03,-8.246562731089517734e-03,2.940526365191958869e-02,1.619878667135477013e-02,2.503950515858414244e-02,1.046782899167713471e-01,-2.641091500151485083e-02,-1.624857791780132121e-02,-9.053452959854418891e-02,-6.219701161664466238e-02,-7.781325279780137993e-02,3.282699889659435044e-02,-5.663162183135750372e-02,-1.044991478962961073e-01,4.119476559385976122e-02,-1.311938238957270908e-01,5.318155829033044402e-02,1.181528985055502051e-01,1.018402250672711534e-01,4.100969046748435820e-02,-2.019559541749696430e-02,-2.650582533155046439e-03,-8.063423403048268490e-02,-3.919346881577016883e-02,-4.034856201196961034e-02,-1.027161616504996960e-01,4.672603813663273042e-02,-6.962965083528771526e-02,-5.625195671824735622e-02
-1.205383263315158993e-01,5.598175997596693126e-02,2.168434362189315331e-03,-1.145833801772852545e-02,1.413850016185476122e-01,-1.348787407117419956e-01,5.076722750322496674e-02,-5.169235811823429116e-02,8.262272938702677760e-02,5.641233953230267995e-03,6.651669936234995417e-02,1.215091885731287569e-01,-1.264236448110723013e-02,-3.990469945922754669e-02,-4.327217605867555994e-02,7.429094388441430385e-02,-2.692196421668842723e-02,6.629681510480902457e-03,2.470532852821324260e-02,1.421812462752587436e-01,5.444996467973654136e-02,-1.335778683682763146e-01,2.195585615901841231e-02,2.444635071930564563e-01,6.109659988720301388e-02,2.682047526888474073e-02,-1.126054562965011774e-01,2.023584826004238835e-01,1.969697894015512429e-02,5.933300160829110825e-02,-5.675020865289272243e-02,4.337995370845323939e-02,-1.195278098906566999e-01,1.627702111927051970e-02,-2.609428331877240437e-01,1.026783829015274693e-02,7.627740757430208351e-02,6.925606487937667477e-02,3.825278104514485966e-02,-1.124082649678746076e-01,5.366087060883999171e-02,1.494405531610301374e-01,4.930523455471279987e-02,4.358156730297991360e-02,-2.616796130719151736e-01,1.000655291463139161e-02,-3.043910782091701628e-01,9.383176258341732745e-02,7.097400415236670979e-02,1.066780394724981679e-01,1.033112781134313818e-01,1.970278221389495932e-02,-1.295896847389678141e-01,1.467421299708562832e-01,-6.559697150509796737e-02,1.090154279480933242e-01,-1.244897412719022517e-02,1.354439936589029447e-01,-5.830763388477101794e-02,-3.567463422981356769e-02,-2.127202825855094293e-03,-1.543984737380173222e-02,-2.458369482821832347e-02,-2.630627624756957939e-02,1.274960544137125895e-01,3.136267253423077883e-02,-4.277810533347159438e-02,1.837653122696219499e-01,7.395384700971024960e-02,1.036411418540161417e-01,9.054406915667700950e-02,1.055756438581686996e-02,6.658332817069950726e-02,-1.045747418046003019e-01,1.476283924908863149e-02,2.930294217801773099e-02,-1.510806119219497978e-01,-8.992031540429257230e-02,2.680727013077707083e-02,1.502932109130987459e-04,1.845580043806756276e-01,-3.772140406870057999e-02,1.100901824152096253e-01,2.382737309345153431e-01,-4.157338017189173007e-02,-2.666543320373397641e-02,2.242069000917538968e-02,1.211381593076641394e-01,1.053097805594409853e-01,-1.113812894735324160e-01,5.100738056015352573e-03,6.415024629122557942e-02,7.003687913418338296e-02,6.922163420596105787e-02,-1.827057064645899037e-02,1.704328497778218321e-01,5.568507946425717281e-02,-3.821227676756332181e-02,3.031011528167855407e-02
-1.450501991048140649e-01,1.222746438040699015e-03,-2.860222638796004746e-02,-4.406440239546745991e-02,1.044740212048333727e-01,-1.205183160163615097e-01,-1.898363549898968439e-01,4.622272757215847849e-02,-1.150952888650124961e-01,-8.654520918057956314e-02,-2.326181221448155034e-02,-6.951764970980200964e-02,1.388289509239228059e-03,4.780519755305144558e-02,-4.264341099569878002e-03,-3.061084953555051613e-02,1.191592702743310417e-01,5.232247552728332834e-02,1.376799391739121359e-01,-1.382398479566661342e-01,1.620545991670327424e-01,-2.746658605411517184e-02,-1.120308454531333403e-01,-1.941934946837763076e-02,2.043828386532452537e-02,-6.635623724756600783e-02,1.377664448968981235e-02,9.032269083738408977e-02,5.179804334282120393e-02,-1.738070507059292502e-01,-2.220881796820677739e-02,-1.782941476531949565e-01,3.377471014520855991e-02,-1.900075798919818523e-03,-1.254132318410816627e-02,-3.124724171331549893e-02,-3.039646934576770154e-01,8.528722777619582307e-02,-7.123099237559619989e-02,-1.120004064355601264e-01,1.998202433664879873e-01,-5.522312128296120309e-02,3.108373147807791392e-02,-9.467289315174751141e-04,4.502155396225478862e-02,1.889849223526368638e-01,9.459879302491924769e-03,-2.759405571051296580e-01,-1.010529663671076023e-01,1.646877387356665556e-03,-1.521074142607386492e-01,1.698125246468878691e-01,-1.315482625434801212e-01,7.494004632033583746e-02,-3.050663734554481810e-02,2.446308894003138001e-02,-6.858010217187227031e-02,-1.252878861312273218e-01,-2.466955817863118738e-02,1.778161646327732492e-01,-9.682332944075038028e-02,-1.143906478486989564e-01,-3.047129005566918125e-01,6.999757859524735615e-02,5.365723133245674237e-02,2.170398247827065932e-02,1.850579834828008918e-02,6.588957212466488300e-02,-5.555097041088858517e-02,-1.290886398769781895e-02,8.322669482876440816e-02,6.253407997402786467e-02,4.638610676354451567e-02,-1.653402912172323713e-01,9.553466486576156491e-02,3.426732519441907238e-02,7.256112791139215923e-02,7.836955673560022650e-02,3.678082470607425131e-02,-6.762254237261508538e-02,8.540329790099535079e-02,-3.095706828533082572e-02,-7.470535265784195023e-02,-1.799054081828253392e-03,-1.446118699854721107e-02,3.392041308839789659e-02,2.636922915526265787e-02,-3.589724264692069344e-02,-1.376412970979634942e-01,6.852337143264822239e-02,-2.982008646972789112e-03,4.725681266558007243e-02,1.427118817392056815e-01,2.017153250665670861e-02,3.075707135852276744e-02,1.314334992749218722e-01,4.450630477295609844e-03,-3.338877423650742776e-02,-5.282840585715425918e-02
