6.643318749573587922e-01
5.967684627820210030e-01
6.296912754786283539e-01
6.085346393487016670e-01
6.118599774268151936e-01
6.263149776401595314e-01
5.924932570250656116e-01
6.251154850474930358e-01
5.884318814095255146e-01
5.963767268284179135e-01
5.070539966125311437e-01
4.879697318571774023e-01
4.853731942907822394e-01
5.166039379655642527e-01
5.171694297413131913e-01
4.730111422026528900e-01
4.784406580537725606e-01
5.015094223170791787e-01
5.181307648283011158e-01
4.396988270575676871e-01
6.138576445150991656e-01
6.594681260415924395e-01
6.440000913753965994e-01
5.872795133478604379e-01
5.904233072097049284e-01
6.202418367409111566e-01
6.461433153797169204e-01
6.193400772753930861e-01
6.239986042505427655e-01
5.889374824629314276e-01
5.624973900760416035e-01
5.774293865599343656e-01
5.811758419651523733e-01
5.824894411996762722e-01
5.621663159409578947e-01
5.387811238370209255e-01
5.704782366848616393e-01
5.201789098267096678e-01
5.469698607358374209e-01
5.777185236734895257e-01
6.015086753748062343e-01
6.343601016264505121e-01
6.224892727470515696e-01
6.061643670188092692e-01
6.355885826792205817e-01
6.409433826631727449e-01
5.902061168377803480e-01
6.326866219291840121e-01
6.087457927350298226e-01
6.299424828137766275e-01
4.481453286400332581e-01
3.666100993609311409e-01
4.027751811556425365e-01
3.820908431855832288e-01
3.813816835453908149e-01
3.404329784506598400e-01
4.458089985881820705e-01
4.192503783598711675e-01
4.421086721765243310e-01
4.487748888812849168e-01
5.798700773760152583e-01
5.841719222984185222e-01
5.677485543066663753e-01
5.997823902317841460e-01
5.609619748725396260e-01
6.155430506924237655e-01
5.613981900870854691e-01
6.060932511037202541e-01
5.771611532934108890e-01
6.229178450462689032e-01
5.687806628802601905e-01
6.301906989496653955e-01
5.812872799244191979e-01
6.082395719627822217e-01
5.431721270283513814e-01
4.971529831491139362e-01
6.078002753298509253e-01
5.749141999172890927e-01
5.999180869547240391e-01
5.513992817120387802e-01
6.222069953092264072e-01
6.192873317367325603e-01
6.035962884686921770e-01
6.309655746042028834e-01
5.384159322477616305e-01
5.696156212801791741e-01
5.990783551576627231e-01
5.773089988998227895e-01
6.329618103632860260e-01
5.943375032129616375e-01
5.506584898273175765e-01
5.991573437815531644e-01
5.197909249259994313e-01
5.857702510527296180e-01
4.815289469831199876e-01
5.711560021005575027e-01
5.461642065692523529e-01
5.259563406341360992e-01
4.860227177034457391e-01
5.585177186921581605e-01
